CMDLINE /home/blueman69/anaconda3/envs/dataSc/bin/python main.py
MEM 719.066406 1657730777.3999
MEM 719.839844 1657730777.5004
MEM 720.097656 1657730777.6008
MEM 720.613281 1657730777.7011
MEM 721.128906 1657730777.8015
MEM 721.644531 1657730777.9018
MEM 722.160156 1657730778.0022
MEM 722.417969 1657730778.1025
MEM 723.191406 1657730778.2029
MEM 723.707031 1657730778.3032
MEM 724.222656 1657730778.4036
MEM 724.480469 1657730778.5039
MEM 724.996094 1657730778.6043
MEM 725.511719 1657730778.7046
MEM 726.027344 1657730778.8050
MEM 726.542969 1657730778.9053
MEM 727.058594 1657730779.0056
MEM 727.574219 1657730779.1060
MEM 727.832031 1657730779.2064
MEM 728.605469 1657730779.3067
MEM 728.863281 1657730779.4070
MEM 729.378906 1657730779.5073
MEM 729.894531 1657730779.6077
MEM 730.410156 1657730779.7080
MEM 730.925781 1657730779.8084
MEM 731.441406 1657730779.9087
MEM 731.957031 1657730780.0091
MEM 732.214844 1657730780.1094
MEM 732.730469 1657730780.2098
MEM 733.246094 1657730780.3101
MEM 733.761719 1657730780.4105
MEM 734.277344 1657730780.5108
MEM 734.792969 1657730780.6112
MEM 735.308594 1657730780.7115
MEM 735.824219 1657730780.8119
MEM 736.082031 1657730780.9122
MEM 736.597656 1657730781.0126
MEM 737.371094 1657730781.1129
MEM 737.628906 1657730781.2133
MEM 738.144531 1657730781.3136
MEM 738.660156 1657730781.4140
MEM 739.175781 1657730781.5144
MEM 739.433594 1657730781.6147
MEM 739.949219 1657730781.7150
MEM 740.464844 1657730781.8154
MEM 740.980469 1657730781.9157
MEM 741.753906 1657730782.0160
MEM 742.011719 1657730782.1164
MEM 742.527344 1657730782.2167
MEM 743.042969 1657730782.3171
MEM 743.300781 1657730782.4174
MEM 744.074219 1657730782.5178
MEM 744.332031 1657730782.6181
MEM 744.847656 1657730782.7185
MEM 745.363281 1657730782.8188
MEM 745.878906 1657730782.9192
MEM 746.394531 1657730783.0195
MEM 746.910156 1657730783.1198
MEM 747.425781 1657730783.2203
MEM 747.941406 1657730783.3206
MEM 748.457031 1657730783.4210
MEM 748.714844 1657730783.5213
MEM 749.230469 1657730783.6217
MEM 749.746094 1657730783.7220
MEM 750.261719 1657730783.8225
MEM 750.777344 1657730783.9228
MEM 751.292969 1657730784.0232
MEM 751.808594 1657730784.1235
MEM 752.324219 1657730784.2239
MEM 752.582031 1657730784.3242
MEM 753.097656 1657730784.4246
MEM 753.613281 1657730784.5249
MEM 754.128906 1657730784.6253
MEM 754.644531 1657730784.7256
MEM 755.160156 1657730784.8260
MEM 755.675781 1657730784.9263
MEM 756.191406 1657730785.0267
MEM 756.449219 1657730785.1270
MEM 756.964844 1657730785.2273
MEM 757.480469 1657730785.3277
MEM 757.996094 1657730785.4281
MEM 758.511719 1657730785.5284
MEM 759.027344 1657730785.6288
MEM 759.800781 1657730785.7291
MEM 760.058594 1657730785.8294
MEM 760.316406 1657730785.9298
MEM 760.832031 1657730786.0301
MEM 761.347656 1657730786.1305
MEM 761.863281 1657730786.2308
MEM 762.378906 1657730786.3311
MEM 762.894531 1657730786.4315
MEM 763.152344 1657730786.5319
MEM 763.667969 1657730786.6322
MEM 764.183594 1657730786.7326
MEM 764.699219 1657730786.8329
MEM 765.214844 1657730786.9333
MEM 765.730469 1657730787.0336
MEM 766.246094 1657730787.1340
MEM 766.761719 1657730787.2343
MEM 767.019531 1657730787.3346
MEM 767.535156 1657730787.4350
MEM 768.050781 1657730787.5354
MEM 768.566406 1657730787.6357
MEM 769.082031 1657730787.7362
MEM 769.597656 1657730787.8365
MEM 769.855469 1657730787.9369
MEM 770.371094 1657730788.0372
MEM 770.886719 1657730788.1376
MEM 771.144531 1657730788.2379
MEM 771.660156 1657730788.3383
MEM 772.433594 1657730788.4386
MEM 772.691406 1657730788.5390
MEM 773.207031 1657730788.6393
MEM 773.722656 1657730788.7397
MEM 774.238281 1657730788.8400
MEM 774.753906 1657730788.9404
MEM 775.269531 1657730789.0408
MEM 775.527344 1657730789.1411
MEM 776.042969 1657730789.2415
MEM 776.558594 1657730789.3418
MEM 777.074219 1657730789.4421
MEM 777.589844 1657730789.5425
MEM 778.105469 1657730789.6429
MEM 778.621094 1657730789.7433
MEM 778.878906 1657730789.8436
MEM 779.394531 1657730789.9440
MEM 779.910156 1657730790.0444
MEM 780.425781 1657730790.1447
MEM 780.941406 1657730790.2450
MEM 781.457031 1657730790.3454
MEM 781.714844 1657730790.4457
MEM 782.230469 1657730790.5460
MEM 782.746094 1657730790.6464
MEM 783.003906 1657730790.7467
MEM 783.519531 1657730790.8470
MEM 784.292969 1657730790.9474
MEM 784.550781 1657730791.0477
MEM 785.066406 1657730791.1481
MEM 785.582031 1657730791.2484
MEM 786.097656 1657730791.3488
MEM 786.355469 1657730791.4491
MEM 786.871094 1657730791.5495
MEM 787.386719 1657730791.6498
MEM 787.902344 1657730791.7501
MEM 788.417969 1657730791.8506
MEM 788.933594 1657730791.9509
MEM 789.449219 1657730792.0513
MEM 789.964844 1657730792.1516
MEM 790.222656 1657730792.2521
MEM 790.738281 1657730792.3524
MEM 791.253906 1657730792.4528
MEM 791.769531 1657730792.5532
MEM 792.285156 1657730792.6535
MEM 792.800781 1657730792.7539
MEM 793.058594 1657730792.8543
MEM 793.574219 1657730792.9546
MEM 794.089844 1657730793.0549
MEM 794.605469 1657730793.1552
MEM 794.863281 1657730793.2556
MEM 795.636719 1657730793.3559
MEM 796.152344 1657730793.4563
MEM 796.410156 1657730793.5566
MEM 796.925781 1657730793.6570
MEM 797.441406 1657730793.7573
MEM 797.957031 1657730793.8577
MEM 798.214844 1657730793.9580
MEM 798.988281 1657730794.0583
MEM 799.503906 1657730794.1586
MEM 799.761719 1657730794.2590
MEM 800.277344 1657730794.3593
MEM 800.792969 1657730794.4596
MEM 801.050781 1657730794.5600
MEM 801.824219 1657730794.6603
MEM 802.082031 1657730794.7607
MEM 802.597656 1657730794.8610
MEM 803.113281 1657730794.9614
MEM 803.628906 1657730795.0617
MEM 804.144531 1657730795.1621
MEM 804.402344 1657730795.2624
MEM 804.917969 1657730795.3627
MEM 805.433594 1657730795.4631
MEM 805.949219 1657730795.5634
MEM 806.464844 1657730795.6637
MEM 806.980469 1657730795.7640
MEM 807.496094 1657730795.8644
MEM 807.753906 1657730795.9647
MEM 808.269531 1657730796.0650
MEM 808.785156 1657730796.1654
MEM 809.042969 1657730796.2658
MEM 809.816406 1657730796.3661
MEM 810.074219 1657730796.4664
MEM 810.589844 1657730796.5668
MEM 811.105469 1657730796.6671
MEM 811.621094 1657730796.7675
MEM 811.878906 1657730796.8678
MEM 812.394531 1657730796.9682
MEM 813.167969 1657730797.0685
MEM 813.425781 1657730797.1689
MEM 813.941406 1657730797.2693
MEM 814.457031 1657730797.3696
MEM 814.972656 1657730797.4700
MEM 815.488281 1657730797.5704
MEM 815.746094 1657730797.6707
MEM 816.261719 1657730797.7711
MEM 816.777344 1657730797.8714
MEM 817.292969 1657730797.9719
MEM 817.808594 1657730798.0722
MEM 818.066406 1657730798.1725
MEM 818.582031 1657730798.2729
MEM 819.097656 1657730798.3732
MEM 819.613281 1657730798.4736
MEM 820.128906 1657730798.5739
MEM 820.644531 1657730798.6742
MEM 820.902344 1657730798.7746
MEM 821.675781 1657730798.8750
MEM 826.832031 1657730798.9753
MEM 826.832031 1657730799.0757
MEM 826.832031 1657730799.1760
MEM 826.832031 1657730799.2764
MEM 826.832031 1657730799.3767
MEM 827.089844 1657730799.4770
MEM 827.089844 1657730799.5775
MEM 827.089844 1657730799.6782
MEM 827.089844 1657730799.7795
MEM 827.089844 1657730799.8799
MEM 827.089844 1657730799.9802
MEM 827.605469 1657730800.0806
MEM 827.863281 1657730800.1809
MEM 828.378906 1657730800.2812
MEM 828.894531 1657730800.3815
MEM 829.410156 1657730800.4819
MEM 829.667969 1657730800.5822
MEM 830.183594 1657730800.6825
MEM 830.441406 1657730800.7828
MEM 830.957031 1657730800.8832
MEM 831.214844 1657730800.9835
MEM 831.730469 1657730801.0838
MEM 831.988281 1657730801.1841
MEM 832.761719 1657730801.2845
MEM 833.277344 1657730801.3848
MEM 833.535156 1657730801.4852
MEM 833.792969 1657730801.5855
MEM 834.566406 1657730801.6858
MEM 834.824219 1657730801.7862
MEM 835.339844 1657730801.8865
MEM 835.855469 1657730801.9868
MEM 836.371094 1657730802.0872
MEM 836.886719 1657730802.1876
MEM 837.402344 1657730802.2879
MEM 837.660156 1657730802.3883
MEM 838.175781 1657730802.4886
MEM 838.691406 1657730802.5890
MEM 839.207031 1657730802.6893
MEM 839.722656 1657730802.7896
MEM 840.238281 1657730802.8900
MEM 842.421875 1657730802.9903
MEM 842.421875 1657730803.0907
MEM 842.902344 1657730803.1911
MEM 967.332031 1657730803.2914
MEM 967.332031 1657730803.3918
MEM 967.332031 1657730803.4922
MEM 967.332031 1657730803.5926
MEM 967.332031 1657730803.6929
MEM 967.332031 1657730803.7932
MEM 967.332031 1657730803.8936
MEM 1012.167969 1657730803.9939
MEM 1012.167969 1657730804.0943
MEM 1012.167969 1657730804.1946
MEM 1012.167969 1657730804.2950
MEM 1012.167969 1657730804.3953
MEM 1012.167969 1657730804.4957
MEM 1302.007812 1657730804.5961
MEM 1728.007812 1657730804.6966
MEM 2264.007812 1657730804.7971
MEM 2806.007812 1657730804.8976
MEM 3304.007812 1657730804.9981
MEM 3724.007812 1657730805.0986
MEM 4264.007812 1657730805.1990
MEM 4790.007812 1657730805.2995
MEM 4866.007812 1657730805.4005
MEM 4866.007812 1657730805.5017
MEM 4866.007812 1657730805.6034
MEM 4866.007812 1657730805.7047
MEM 4866.007812 1657730805.8059
MEM 4897.460938 1657730805.9064
MEM 5193.562500 1657730806.0068
MEM 5453.562500 1657730806.1073
MEM 5711.562500 1657730806.2077
MEM 5935.562500 1657730806.3082
MEM 6213.562500 1657730806.4087
MEM 6529.562500 1657730806.5091
MEM 6809.562500 1657730806.6096
MEM 7123.562500 1657730806.7102
MEM 7429.562500 1657730806.8107
MEM 7731.562500 1657730806.9112
MEM 8023.562500 1657730807.0116
MEM 8277.562500 1657730807.1122
MEM 8541.562500 1657730807.2127
MEM 8795.128906 1657730807.3132
MEM 9011.144531 1657730807.4135
MEM 9225.144531 1657730807.5138
MEM 9455.144531 1657730807.6143
MEM 9647.144531 1657730807.7147
MEM 9823.144531 1657730807.8153
MEM 9985.144531 1657730807.9158
MEM 10161.144531 1657730808.0164
MEM 10313.144531 1657730808.1169
MEM 10327.144531 1657730808.2173
MEM 10327.144531 1657730808.3177
MEM 10327.144531 1657730808.4180
MEM 10327.144531 1657730808.5185
MEM 10327.144531 1657730808.6188
MEM 10327.144531 1657730808.7192
MEM 10329.144531 1657730808.8196
MEM 10329.144531 1657730808.9199
MEM 10329.144531 1657730809.0203
MEM 10329.144531 1657730809.1206
MEM 10329.144531 1657730809.2210
MEM 10329.144531 1657730809.3214
MEM 10329.144531 1657730809.4217
MEM 10329.144531 1657730809.5220
MEM 10331.144531 1657730809.6224
MEM 10331.144531 1657730809.7226
MEM 10331.144531 1657730809.8229
MEM 10331.144531 1657730809.9233
MEM 10331.144531 1657730810.0236
MEM 10331.144531 1657730810.1239
MEM 10333.144531 1657730810.2242
MEM 10333.144531 1657730810.3245
MEM 10333.144531 1657730810.4248
MEM 10333.144531 1657730810.5251
MEM 10333.144531 1657730810.6254
MEM 10333.144531 1657730810.7258
MEM 10333.144531 1657730810.8261
MEM 10335.144531 1657730810.9264
MEM 10335.144531 1657730811.0268
MEM 10335.144531 1657730811.1271
MEM 10335.144531 1657730811.2274
MEM 10335.144531 1657730811.3277
MEM 10335.144531 1657730811.4280
MEM 10337.144531 1657730811.5284
MEM 10337.144531 1657730811.6287
MEM 10337.144531 1657730811.7290
MEM 10337.144531 1657730811.8294
MEM 10337.144531 1657730811.9297
MEM 10337.144531 1657730812.0300
MEM 10337.144531 1657730812.1304
MEM 10337.144531 1657730812.2307
MEM 10337.144531 1657730812.3311
MEM 10337.144531 1657730812.4315
MEM 10337.144531 1657730812.5318
MEM 10337.144531 1657730812.6321
MEM 10337.144531 1657730812.7325
MEM 10337.144531 1657730812.8328
MEM 10337.144531 1657730812.9331
MEM 10337.144531 1657730813.0334
MEM 10337.144531 1657730813.1338
MEM 10337.144531 1657730813.2340
MEM 10337.144531 1657730813.3345
MEM 10337.144531 1657730813.4348
MEM 10337.144531 1657730813.5351
MEM 10337.144531 1657730813.6355
MEM 10337.144531 1657730813.7357
MEM 10337.144531 1657730813.8361
MEM 10337.144531 1657730813.9364
MEM 10337.144531 1657730814.0366
MEM 10337.144531 1657730814.1370
MEM 10337.144531 1657730814.2373
MEM 10337.144531 1657730814.3377
MEM 10337.144531 1657730814.4380
MEM 10337.144531 1657730814.5384
MEM 10337.144531 1657730814.6388
MEM 10337.144531 1657730814.7392
MEM 10337.144531 1657730814.8395
MEM 10337.144531 1657730814.9399
MEM 10337.144531 1657730815.0402
MEM 10337.144531 1657730815.1406
MEM 10337.144531 1657730815.2409
MEM 10337.144531 1657730815.3412
MEM 10337.144531 1657730815.4416
MEM 10337.144531 1657730815.5419
MEM 10337.144531 1657730815.6422
MEM 10337.144531 1657730815.7426
MEM 10337.144531 1657730815.8429
MEM 10379.144531 1657730815.9432
MEM 10379.144531 1657730816.0436
MEM 10379.144531 1657730816.1439
MEM 10379.144531 1657730816.2442
MEM 10379.144531 1657730816.3446
MEM 10379.144531 1657730816.4448
MEM 10379.144531 1657730816.5452
MEM 10379.144531 1657730816.6455
MEM 10431.144531 1657730816.7467
MEM 10431.144531 1657730816.8471
MEM 10431.144531 1657730816.9474
MEM 10431.144531 1657730817.0477
MEM 10431.144531 1657730817.1481
MEM 10431.144531 1657730817.2484
MEM 10431.144531 1657730817.3487
MEM 10431.144531 1657730817.4490
MEM 10433.144531 1657730817.5494
MEM 10433.144531 1657730817.6497
MEM 10433.144531 1657730817.7500
MEM 10433.144531 1657730817.8504
MEM 10433.144531 1657730817.9507
MEM 10433.144531 1657730818.0510
MEM 10433.144531 1657730818.1514
MEM 10435.144531 1657730818.2517
MEM 10435.144531 1657730818.3521
MEM 10435.144531 1657730818.4525
MEM 10435.144531 1657730818.5529
MEM 10435.144531 1657730818.6532
MEM 10435.144531 1657730818.7535
MEM 10437.144531 1657730818.8539
MEM 10437.144531 1657730818.9546
MEM 10437.144531 1657730819.0549
MEM 10437.144531 1657730819.1554
MEM 10437.144531 1657730819.2557
MEM 10437.144531 1657730819.3560
MEM 10437.144531 1657730819.4563
MEM 10437.144531 1657730819.5567
MEM 10437.144531 1657730819.6570
MEM 10437.144531 1657730819.7573
MEM 10437.144531 1657730819.8576
MEM 10437.144531 1657730819.9579
MEM 10437.144531 1657730820.0583
MEM 10437.144531 1657730820.1586
MEM 10437.144531 1657730820.2590
MEM 10437.144531 1657730820.3593
FUNC src.combinedModel.joinAmplitudesStress 358.1523 1657730711.1896 477.9531 1657730712.1021 2
FUNC src.combinedModel.sampleFatigueLife 358.1523 1657730711.1895 11244.4727 1657730901.7996 1
FUNC src.combinedModel.restoreFatigueLifeSamples 358.1523 1657730711.1894 11244.4727 1657730901.9086 0
FUNC src.combinedModel.restoreLoadSamples 322.6484 1657730710.4752 358.1523 1657730711.1894 0
